,bidder_id,mean_bids_per_auction,unique_devices,unique_ips,unique_countries,auction_frequency,unique_url,unique_merchandise,median_time_diff,day_entropy,shared_ip,top_country_index,top_merchandise_index,outcome
486,e2554dc14d54c3b7be85c59dbc1425f77qv4a,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,0.0,0.0
487,e587d92842526255c86d3b0d425747ecib83l,9.581521739130435,344,1568,75,368,944,1,2662515713,11.776442964651151,True,1.0,0.0,0.0
488,e5fd2ebbf5bac9ddc73ce524e1b33c3akti0q,3.5625,16,41,1,16,31,1,119052631579,5.832890014164737,True,2.0,0.0,0.0
489,e7a98dc8545eb429007cb48799a40a2dc9p6o,97.11538461538461,191,1983,15,26,13,1,2684210526,11.287018167575408,True,17.0,0.0,0.0
490,e8291466de91b0eb4e1515143c7f74dexy2yr,38.19822109275731,403,20492,125,787,295,1,263157895,14.732976988144383,True,18.0,0.0,0.0
491,ec6d3fbd8408ba43891370d4ffe41eabhnwbs,10.0,1,2,2,1,5,1,405684210526,3.321928094887362,True,22.0,0.0,0.0
492,ed4802c318a7e04a5703ed115fe4f3a3kkugq,2.1139240506329116,83,115,13,79,64,1,29578947368,7.383704292474028,True,1.0,1.0,0.0
493,ed5fc53d096bcf1b86c30128040e775334ut0,2.7093023255813953,70,170,22,86,198,1,30315789473,7.864186144654293,True,0.0,0.0,0.0
494,ef89b74b58c49c1a321d3d7ce061d151k51xm,1.0,1,1,1,1,1,1,88052631579,0.0,True,40.0,0.0,0.0
495,f01d8d55568b1f54b6946a1b78a3983exkz5u,1.0,2,2,1,3,2,1,9157894736,1.584962500721156,True,1.0,4.0,0.0
496,f01e3769fdce36d31eae85525827ab17xeu31,1.411764705882353,12,18,2,17,9,1,349578947368,4.584962500721156,True,1.0,4.0,0.0
497,f23ebc71f2d8d820db2bf0576ee7e148cxvkp,3.0,2,1,1,1,1,1,2421052632,1.584962500721156,True,9.0,0.0,0.0
498,f35082c6d72f1f1be3dd23f949db1f577t6wd,1.0,1,1,1,1,1,1,88052631579,0.0,False,1.0,0.0,1.0
499,f3ad2931359bca59c36ce55ba82f9af8enbi8,1.3714285714285714,23,18,1,35,17,1,169105263158,5.5849625007211605,True,5.0,6.0,0.0
500,f769b9f92260ecf046efd05bf9ab6822j7c02,1.9836065573770492,100,201,34,122,112,1,39315789474,7.918863237274596,True,0.0,0.0,0.0
501,f876e3be4038da62f49234ee498feb732gdcl,1.0,2,2,1,2,2,1,2106421052631,1.0,True,0.0,0.0,0.0
502,faaa98763b59ed5f02836d4bd682035bfhujq,1.1111111111111112,9,9,3,9,6,1,723894736842,3.321928094887362,True,0.0,0.0,0.0
503,fdad47d27b793b74470086c35333d4fepycsl,1.0,3,3,1,3,2,1,340526315789,1.584962500721156,True,8.0,0.0,0.0
504,01067975436d123f717ee5aba0dd4bbfa0937,31.941176470588236,165,398,72,17,4,1,14052631579,9.084808387804358,True,0.0,1.0,0.0
505,037d9f10da403d8d5f94b6e2957a3702f6x07,21.79222972972973,786,5128,45,592,6609,1,684210527,13.60428496162353,True,5.0,3.0,0.0
506,055eb52087e0080b8ebca74be4f823f5c819l,1.0,1,1,1,1,1,1,88052631579,0.0,True,5.0,0.0,0.0
507,074daf9a99b01591cb0637cb95c32600roriz,1.6,34,45,10,35,37,1,132947368421,5.807354922057609,True,1.0,1.0,0.0
508,0a09adcd35b5f26d75f251006affc747drfu4,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,0.0,0.0
509,0eeffc5039b27a4dc2e420eca75b1fa55rv5q,2.2777777777777777,26,12,1,18,19,1,194052631579,5.357552004618081,True,5.0,0.0,0.0
510,0f8cb1baa83fefac10f885f79149bf13kn4nw,4.0773809523809526,312,1104,49,336,34,1,3789473684,10.38583252273691,True,0.0,0.0,0.0
511,0fa357965f89388d8e7eb8cbc3b85c6bnnro4,2.6739130434782608,51,87,6,46,11,1,52000000000,6.942514505339227,True,2.0,1.0,0.0
512,10c1e1164e3f8298df9a35c891f67babiycsr,1.1111111111111112,6,10,5,9,5,1,933105263158,3.321928094887362,True,0.0,5.0,0.0
513,10f1460119f9e42bcccd0f68ef59cc830pwtq,1.2121212121212122,24,31,13,33,16,1,354157894737,5.3219280948873635,True,1.0,1.0,0.0
514,11e47dc08d7fa4d1a1953b5868892f72qvlho,1.6666666666666667,1,9,6,6,2,1,38421052632,3.321928094887362,True,24.0,2.0,0.0
515,120c8b384858420c4e46e354c86f4ca393w0i,10.114973262032086,475,2353,84,374,151,1,2473684211,11.86198313863157,True,0.0,4.0,0.0
516,1680b6a12fdc8c64645c00ae8048f99c6uzoz,4.0,25,34,4,10,22,1,225947368421,5.3219280948873635,True,16.0,5.0,0.0
517,171fbac128e6dcb51d0f07cf7ed8bd3er891e,46.5,1,276,1,6,5,1,105263157,8.073942100359659,True,26.0,2.0,0.0
518,179a23cad40c51dd7804069bf769d11e1ftk9,32.225,689,5336,133,320,2273,1,978305187,13.303258921568794,True,0.0,2.0,0.0
519,1982c4b164171180d480166feae881ecmxsgl,1.0,4,6,1,6,2,1,1977134189576,2.584962500721156,True,4.0,0.0,0.0
520,1b268ea4fe034638a92d683b94bcb330vee4w,1.0,3,4,2,4,4,1,1488947368421,2.0,True,0.0,4.0,0.0
521,20a2d48ac3400228e7a0296aaa596a0fvckdc,1.0,5,5,3,5,4,1,2248157894737,2.321928094887362,True,18.0,0.0,0.0
522,20cb327bff59dc8f4fe1ac68a30f02eb6jrq6,1.3,11,13,3,10,4,1,582473684210,3.7004397181410926,True,0.0,5.0,0.0
523,21c5f4fff051adecaf1b080fbf910ca3dvi6a,3.4895833333333335,115,317,36,96,2,1,26315789474,8.382047136091435,True,6.0,2.0,0.0
524,2794512e8edad5f99d28c33c7560fccb9zl8i,1.0,1,1,1,1,1,1,88052631579,0.0,False,4.0,6.0,0.0
525,2a4654987b59646a120ac74301339afc4eylt,1.0,1,1,1,1,1,1,88052631579,0.0,True,9.0,0.0,0.0
526,2a7d1f9483d34546c4d099e36e3a79790qvjm,11.59515570934256,480,2071,76,289,284,1,2052631579,11.691277194720286,True,0.0,4.0,0.0
527,2e07d37dd022e72ab04da76f51edaa13qk5rv,1.0,2,2,2,2,2,1,10189323021078,1.0,True,3.0,0.0,0.0
528,2eaf4eef52d5b17615d08bf77386fa42yotej,3.123456790123457,13,24,8,81,24,1,4684210526,7.982993574694275,True,23.0,1.0,0.0
529,3128932859bba46f57cdd19579c42e05lif6h,3.0,7,15,1,7,10,1,161105263158,4.39231742277876,True,2.0,3.0,0.0
530,332484ddd66b9a3db89ee68f08b1288amq90u,1.5084745762711864,43,76,8,59,16,1,64421052632,6.47573343096641,True,0.0,2.0,0.0
531,340bc29eeeb9b9d04eb1fb72a1a9a2444brgk,4.363636363636363,30,45,12,11,9,1,152210526315,5.5849625007211605,True,0.0,4.0,0.0
532,37d71b4ae830fcfa6f0c4f65ec386414n8h5l,1.25,5,5,3,4,5,1,3109842105263,2.321928094887362,True,3.0,1.0,0.0
533,3e0bbd7d75cf543a56919ff5069b31a9gcbql,7.666666666666667,39,60,13,9,29,1,162865810424,6.108524456778164,True,0.0,0.0,0.0
534,403640a20dbd2c4bf554e558de137deckn70o,1.0,1,1,1,2,1,1,842105263,1.0,True,0.0,0.0,0.0
535,403d9c0288bab462bae858dc8aff2f94ti9ma,1.0,2,2,1,5,2,1,41631578948,2.321928094887362,True,31.0,2.0,0.0
536,42c407eb70ddacdcd59d63f22caaafc4fa0p2,6.634615384615385,82,88,12,52,68,1,4315789473,8.41885834876693,True,5.0,0.0,1.0
537,461b089147eb78c582ca8a30fa7581a7mflo5,12.0,4,9,3,1,1,1,313894736842,3.584962500721156,True,45.0,2.0,0.0
538,47e0637718480102d235233c83661a7850foh,1.2,5,5,5,5,5,1,1346684210527,2.584962500721156,True,12.0,1.0,0.0
539,49c3957287d24e69713e4355933b74baoijix,2.0,11,15,1,8,9,1,735842105264,4.0,True,30.0,0.0,0.0
540,4af5e2532224f9f7d1d039704573d9205jbkv,15.496296296296297,193,1496,26,135,540,1,4600642181,11.023974975634681,True,0.0,2.0,0.0
541,4dd2a50e589cde2802c4bab143dea61ak517w,1.5,1,3,1,2,1,1,321263157894,1.584962500721156,True,7.0,0.0,0.0
542,4f7331589f84c6359bd693513bc9d7ddlitos,1.0,1,1,1,1,1,1,88052631579,0.0,True,12.0,0.0,0.0
543,519c0f3b989c8e1781e0910f685980ce15wzr,1.0,3,3,2,3,1,1,2371947368421,1.584962500721156,True,10.0,1.0,0.0
544,5324221d38a79636bc4560cbcf2d75c4gimrm,2.2,9,17,5,10,4,1,174368421053,4.368522527728205,True,1.0,2.0,0.0
545,53856dce9187b16f2cf5e4e58f5d0397h7tz6,1.0,1,1,1,1,1,1,88052631579,0.0,True,18.0,0.0,0.0
546,54379b25f1f35d9df78da9cd774cef74u5wt9,2.0,20,24,4,12,6,1,313947368421,4.584962500721156,True,16.0,2.0,0.0
547,5db8eed67a7b648d1f2173b665b79de2vwdlu,1.0,1,1,1,1,1,1,88052631579,0.0,True,6.0,3.0,0.0
548,5fc9437841f1dbbe63a3a933c48472fcohutg,2.0,2,2,1,1,2,1,2947894736842,1.0,True,1.0,0.0,0.0
549,61a4da78a5aa5bebcb3e9818a46771766gtq7,4.9393939393939394,4,11,7,33,9,1,10421052632,7.348728154231104,True,5.0,0.0,0.0
550,64885ec89a54c64598b2d196e1fe2e351cd60,1.125,8,9,2,8,7,1,789842105263,3.169925001442312,True,0.0,0.0,0.0
551,6533b670e02ccf583288ba7c8f5fb1carmirt,10.897435897435898,4,340,3,39,282,1,526315789,8.656024913378056,True,2.0,2.0,1.0
552,6679d668a393f336ba9d1cb6a154e03aifmkr,1.3235294117647058,26,33,14,34,26,1,193315789474,5.491853096329673,True,0.0,5.0,0.0
553,68d0de6b2b019e4f93fe89ef3c9d3e21zajj9,4.25,1,7,4,16,23,1,2263157894,6.087462841250345,True,36.0,2.0,0.0
554,6aeab198df208f8628825f7eb3ec3701p2ybk,2.9454545454545453,90,149,25,55,70,1,56052631579,7.339850002884606,True,1.0,1.0,0.0
555,6affd6d2976aa7c48dac70612fc8e31ddo7j5,33.22222222222222,2,1,1,9,3,1,210526316,8.0300217410877,True,23.0,1.0,1.0
556,6b3cff1e3d9398d4c125e7bcf612192dy1gwn,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,0.0,0.0
557,6c0030ed696c4156b6ea3472374f6b54s4ih4,4.3428571428571425,101,256,24,70,140,1,32736842105,8.241348566075164,True,0.0,2.0,0.0
558,6ce47fddd94be5792190cad9d972a5c4oyjww,1.3333333333333333,7,12,6,15,1,1,482736842105,4.321928094887363,True,2.0,2.0,0.0
559,716079d1913959ccae0307f760bcddddt6d4o,1.0,2,2,1,2,1,1,8934007231604,1.0,False,10.0,0.0,0.0
560,721e69fd30e33488bf82b7e2f9c8cee28a9ea,1.5357142857142858,33,37,12,28,4,1,161473684210,5.426264754702098,True,0.0,1.0,0.0
561,7291b7fba1b597d66bb8efd45fd0d354q71ka,1.0,1,1,1,1,1,1,88052631579,0.0,True,1.0,3.0,0.0
562,72dd0e4788d25f62cc2ba942bb9499dc7quqj,1.7407407407407407,26,40,9,27,14,1,72368421053,5.55458885167764,True,0.0,0.0,0.0
563,74ecf5f9adfa4dcca4dcf020209db81arynmk,1.25,4,5,4,4,2,1,1126105263157,2.321928094887362,True,7.0,0.0,0.0
564,77bc113594866d4902d6f867a456750c9vvmu,5.911111111111111,87,188,10,45,124,1,39631578947,8.055282435501242,True,1.0,2.0,0.0
565,786fd201d9c952bc3453d4b3a6fa64046d8wb,1.6,2,3,2,5,2,1,3052631579,3.0,True,37.0,0.0,0.0
566,7a71e329f3f2da98a3f82e7bfcb705a0t5822,1.0,1,1,1,1,1,1,88052631579,0.0,True,14.0,0.0,0.0
567,7b31d9d8b5e749cdd2c300cbcbb5f875kjlsz,12.221374045801527,124,12,32,131,3,1,7713136945,10.615554040047508,True,22.0,1.0,1.0
568,7b5bd948eb1d8075be58ec9240927bb59ugz3,2.0,1,1,1,1,1,1,13247059863183,1.0,True,4.0,2.0,0.0
569,7eaefc97fbf6af12e930528151f86eb91bafh,1.0,1,1,1,1,1,1,88052631579,0.0,True,7.0,0.0,0.0
570,8126928a319468b6da5edce4097d2398xwita,29.333333333333332,46,81,11,3,4,1,11210526316,6.459431618637305,True,0.0,1.0,0.0
571,84c7bbdc12233f88f35c2c3b8f178803ta03m,2.0,4,3,3,4,3,1,422736842105,3.0,True,3.0,0.0,0.0
572,85155ae64ccbde01b48fbf4b3f1b739exmqyu,2.5,6,14,2,6,9,1,576978305187,3.906890595608518,True,28.0,0.0,0.0
573,85371e59ea43c33c7e481ba3c214e893ail7f,1.7142857142857142,9,12,1,7,6,1,851707915687,3.584962500721156,True,30.0,0.0,0.0
574,86091a1e6c99358936979baf67d54457x1dzy,1.1666666666666667,1,6,6,6,1,1,1243421052632,2.8073549220576046,True,67.0,5.0,0.0
575,86a626c876e7eb4be35f4f0b0a78f97a1rn7h,1.3333333333333333,11,12,3,9,9,1,551210526316,3.584962500721156,True,0.0,1.0,0.0
576,8a4fc219f01e1fe6d4328b0a47fc54905iv05,3.7954545454545454,74,148,15,44,54,1,6263157895,7.3717282445698356,True,1.0,6.0,1.0
577,8bc2a424939c50eaf4a652e253421b0f9b0y9,5.63448275862069,191,608,33,145,52,1,9631578947,9.674192268145559,True,0.0,4.0,0.0
578,8f086b809805064f3c4a5dd48327c0f51yplz,3.3917525773195876,87,289,41,97,11,1,789473684,8.32546960960152,True,6.0,5.0,1.0
579,915ccac760c7359a446100fd1a54bbf6oyrzf,8.436868686868687,475,1972,57,396,1436,1,3368421053,11.697683543000894,True,0.0,1.0,0.0
580,9211adb9cc770c78a70b55441acd146bfxnz2,2.272727272727273,45,63,12,33,26,1,105947368421,6.228818690495891,True,1.0,1.0,0.0
581,961ab8cb7952191816db53f8a11a35fe1zecm,3.142857142857143,25,37,10,14,36,1,110789473684,5.4594316186372955,True,0.0,1.0,0.0
582,96b90af2d3eea4d3b2bc725e1c92e212qu52g,18.454819277108435,195,3047,8,332,58,1,1526315789,12.562032542538871,True,5.0,6.0,1.0
583,96f31c5b3baa8704096cc8d4301b4c96i6fyp,2.3529411764705883,46,71,16,34,51,1,121157894736,6.321928094887356,True,1.0,0.0,0.0
584,97db2350652f8d01237fc4c59a470eb81h9gs,5.333333333333333,14,16,4,3,4,1,394684210527,4.0,True,0.0,4.0,0.0
585,9a272c3baede0633bab0e15ff98d207e3ldpv,1.0,1,1,1,1,1,1,88052631579,0.0,False,2.0,3.0,0.0
586,9dc039dc57fd67bd9e7157f4f697ae7eloov1,16.29090909090909,179,425,31,55,473,1,10653273761,9.8051227792004,True,12.0,1.0,0.0
587,9e9270c06937bfa13f5b29e737c3438fcocyn,1.0,7,8,6,8,7,1,1405105263158,3.0,True,3.0,4.0,0.0
588,a0660fe8a46b9cb6b02e7b0c50eef6a905vt6,6.994535519125683,246,977,46,183,807,1,5947368421,10.314115594887495,True,0.0,1.0,1.0
589,a1f4d216a1a92507d97166151d7c9fe37bei4,1.0,5,5,3,5,3,1,1179449979050,2.321928094887362,True,3.0,1.0,0.0
590,a262e805f766306f4adb38211abf235akxqh8,5.0,22,25,9,5,18,1,49631578947,4.643856189774723,True,0.0,0.0,0.0
591,a447127835855849fa2ee496d05e0847fgt68,7.578651685393258,224,989,35,178,412,1,4842105263,10.39026173450499,True,0.0,0.0,0.0
592,a4e83190edb97fefdc4a6cbfd00f41fbm7c4o,17.50398406374502,514,4450,64,502,1256,1,736842105,13.04140094991673,True,17.0,0.0,1.0
593,a58ace8b671a7531c88814bc86b2a34cf0crb,257.4398395721925,2020,53405,76,748,36518,1,52631579,16.711463932587957,True,8.0,2.0,0.0
594,a8a2547a9153038fbb9fc66d2425d9a7efr68,4.333333333333333,22,26,11,6,9,1,470157894737,4.700439718141092,True,0.0,5.0,0.0
595,adc548d88b9a307ce0b58a0d11d3ae14gcfon,1.0,1,1,1,1,1,1,88052631579,0.0,True,4.0,4.0,0.0
596,aea096a392f55d95c3e45251931e9755a9t3o,23.955,527,5857,77,400,3263,1,1052631579,13.201064135074231,True,0.0,0.0,0.0
597,b191c73f160bb9320dd3715bc3ffed26ymluh,1.0,9,10,4,10,5,1,1014947368421,3.321928094887362,True,0.0,0.0,0.0
598,b217ca4cdea62a3977481e398d2cc9bd4sxht,1.0,7,8,2,8,3,1,976602652529,3.0,True,0.0,0.0,0.0
599,b28e6a39ef0cdda29c5e350e048c3a813idk1,1.0,1,1,1,1,1,1,88052631579,0.0,True,1.0,3.0,0.0
600,b2968116361fd43589bde8eca72c5767o71qc,1.2,1,6,5,5,1,1,48526315789,2.584962500721156,True,6.0,2.0,0.0
601,b2d3db61ddb119aa4e5f43e1bf72e349xr5tp,7.380645161290323,218,875,19,155,155,1,7030936766,10.151130078036928,True,0.0,1.0,0.0
602,b4210edd4ec9bf872c7108fdb3c6aae9cjwz7,5.875,28,12,2,8,14,1,114210526316,5.55458885167764,True,5.0,0.0,0.0
603,b6a3aa8c0f2302fa35d7b809d9371deeypvyh,2.826771653543307,128,298,26,127,19,1,20105263158,8.482269003182397,True,0.0,2.0,0.0
604,b7e16fd4fd9ff04b7d741b70730b7b6b1aw84,4.732484076433121,202,592,33,157,256,1,7052631579,9.529143030417483,True,0.0,1.0,0.0
605,ba266f4898bf572447ad65856b362595yjt2a,2.786324786324786,182,479,40,234,189,1,12947368421,9.345660669568359,True,0.0,5.0,0.0
606,ba6811273d4f63d9a31937b71b0a22dforovn,8.173913043478262,56,64,3,23,182,1,44842105263,7.554588851677659,True,13.0,0.0,0.0
607,bd0f0c497ef09b5c1bb18b330d932bffktn3i,6.5,1,2,2,2,1,1,2421052632,3.7004397181410926,True,33.0,5.0,0.0
608,bd6adbe79fcb843aeb97546947af1236kbg7p,1.3870967741935485,25,38,10,31,12,1,28684210526,5.426264754702098,True,0.0,1.0,0.0
609,c128bfe7aba668d71126d51b32428c01tkq99,5.9714285714285715,120,270,7,70,80,1,12315789474,8.70257444308561,True,1.0,2.0,0.0
610,c4294be0db6b5c9357ae5e2e7fc8da9489qpc,1.0,1,1,1,2,2,1,686210526315,1.0,True,6.0,0.0,0.0
611,c5863a228287327c9980d12a632985da9vi29,2.7282051282051283,104,450,35,195,12,1,15842105264,9.051523037005053,True,0.0,0.0,0.0
612,c749a25f3a07304b959065d83bbfc5f75u1my,1.2857142857142858,20,22,11,21,9,1,249526315789,4.754887502163471,True,1.0,1.0,0.0
613,c843f90bae7231af13dd0e064a469704drz2x,1.5454545454545454,5,14,3,11,7,1,125421052632,4.08746284125034,True,0.0,0.0,0.0
614,c8a99985c7bf230f475a8e9be6a17d7a08r3x,1.0,2,2,1,2,2,1,2591315789474,1.0,True,1.0,4.0,0.0
615,c9f94611f4c9afd3a3153da9654e7310jr201,1.0,3,4,3,5,4,1,533052631579,2.321928094887362,True,3.0,1.0,0.0
616,d092609f5140c62ec64ddd7615c25792qgdrd,2.0,5,12,2,7,4,1,463263157895,3.8073549220576055,True,6.0,2.0,0.0
617,d4a84bdffb9543626fdd42c879343ce26ds4l,3.8,16,17,9,5,9,1,485126957972,4.247927513443588,True,0.0,0.0,0.0
618,d5f997729fd5a0aa13307e027804de515jziv,7.2631578947368425,191,642,47,114,176,1,11134189576,9.688656039624881,True,10.0,1.0,0.0
619,d63671871e4010e904b9419e48781565weafn,6.25,14,32,2,12,37,1,17578947368,6.228818690495891,True,1.0,0.0,0.0
620,d7b66d95bcfba06122dc6f7a3c605fd73239a,1.9565217391304348,23,41,2,23,8,1,174157894737,5.491853096329673,True,1.0,3.0,0.0
621,d8ff621bc161b09d9192c445f4b3be7b8xow6,1.5454545454545454,9,15,2,11,2,1,411842105263,4.08746284125034,True,1.0,1.0,0.0
622,d9576f0ba8c7479eb2b26f0d15c4abfayk5ex,1.0833333333333333,13,13,7,12,9,1,295292084313,3.7004397181410926,True,0.0,1.0,0.0
623,dfb23124fba16b7778f65c1c8d091f949jz0k,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,0.0,0.0
624,e0e5719b5d763eb4e04c7f6e4e32884cmlpj7,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,0.0,0.0
625,e1fb642deec7b382433de94983d97681o14ko,4.110266159695818,275,799,53,263,396,1,9789473684,10.070750252692838,True,0.0,1.0,0.0
626,e429d13bc2c7acc82d8d68fa020546c38v82z,1.0909090909090908,11,12,4,11,1,1,468421052631,3.584962500721156,True,6.0,0.0,0.0
627,e54c3b01eab75ad3a616d56dd06ebef758ua8,1.5,2,3,2,2,2,1,3253210526316,1.584962500721156,True,7.0,0.0,0.0
628,e704e6fedbe6caa9b434509d085f4c97nq6k1,1.0,8,8,5,8,3,1,1963021694813,3.0,True,0.0,2.0,0.0
629,e8e4603ed284adbd252a7a601f9bffe09oq6f,8.0,4,7,4,1,3,1,1126105263158,3.0,True,42.0,0.0,0.0
630,eaad20ae39d343daf76adc0b1a4984faumuzj,24.333333333333332,47,52,1,3,45,1,9578947369,6.189824558880028,True,29.0,2.0,0.0
631,ec86220eb6ce57c91a02a7356b342599jrcut,2.150943396226415,62,97,12,53,21,1,76421052632,6.832890014164754,True,1.0,0.0,0.0
632,ee052a24cd3164af9d08fe77bd6b79dfrbelk,2.148936170212766,50,85,26,47,28,1,97947368421,6.658211482751779,True,2.0,4.0,0.0
633,f12120e467869d3d5dbf7c7d0566a8e7bmmhk,2.0,1,2,1,1,1,1,8980947368421,1.0,True,18.0,5.0,0.0
634,f219cbb3d454b32953619d5a4551f56dcg7gy,1.1428571428571428,3,8,2,7,1,1,177052631579,3.0,True,2.0,6.0,0.0
635,f416aeaaafcbb66aabb77347776db008qw96o,19.518072289156628,748,8219,97,664,7560,1,473684211,13.576933346610302,True,0.0,4.0,0.0
636,f4189a40cc622eaef015a19d75d9fe21mylhz,1.0,4,4,1,4,2,1,3348842105263,2.0,True,1.0,3.0,0.0
637,f6a7e7b14d39804c7d15627e2fa384a1cq892,1.0,1,1,1,1,1,1,88052631579,0.0,False,2.0,2.0,0.0
638,f895a8d9d7974b3ee7f1f04a25a950e9v63ps,1.6703296703296704,96,121,23,91,37,1,60210526316,7.247927513443566,True,0.0,1.0,0.0
639,f8d0d52114da74d98800dc7553008705dth38,1.1,1,4,4,20,2,1,157894736,3.7887549139935017,True,64.0,0.0,0.0
640,f939c17ffc7c39ac9b35b69e5e75179fv9pe2,1.0,1,1,1,1,1,1,88052631579,0.0,True,34.0,0.0,0.0
641,fa64fdb8ad70e86efbfc31179e93e99egd27l,2.5,7,21,8,16,8,1,11157894737,5.3219280948873635,True,6.0,5.0,0.0
642,fae553f133602fba6e9e6051dfb27fefkruax,5.478260869565218,14,112,9,46,2,1,14684210526,7.977279923499927,True,2.0,0.0,1.0
643,fba0c76970a464cfa9c043c906442f0eg53a2,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,0.0,0.0
644,fe19fadb955fee4c5fcd0e30e56e1542kx66p,2.9473684210526314,11,41,8,38,1,1,85286863055,6.807354922057591,True,4.0,5.0,0.0
645,fec57d2db5692eb144a71aaa35a11b58delkw,1.0,3,4,2,4,3,1,4762263157895,2.0,True,0.0,0.0,0.0
646,012441119bcf83b23d4768bb72cea6d6carua,1.2105263157894737,16,19,10,19,3,1,437368421053,4.523561956057013,True,0.0,0.0,0.0
647,024cf43497fd7381df6254888670f84bwbbam,1.5,3,3,2,2,1,1,199000000000,1.584962500721156,True,0.0,0.0,0.0
648,026819504b59bc4eefb9963d5fe4271aql15u,2.0,1,3,1,2,2,1,1768684210526,2.0,True,1.0,3.0,0.0
649,03aafab9868455b78f0723eda86698ba9v9rm,29.045822102425877,396,4720,77,371,190,1,842105263,13.360337011061587,True,0.0,0.0,0.0
650,0496c24a6a7f593f28bf7896350e946advl6i,1.2142857142857142,15,12,1,14,9,1,365631578948,4.08746284125034,True,2.0,0.0,0.0
651,0589cf78c4bece729f0ac620557210e13no3n,28.0,18,20,4,1,12,1,375526315790,4.807354922057602,True,28.0,0.0,0.0
652,05a07a27e235d01fe480ea6ac73b8838jq28x,2.0441176470588234,64,118,10,68,28,1,54736842105,7.118941072723523,True,0.0,0.0,0.0
653,0817731a4d2e319f6f771da3f522b8bfv6njs,9.73913043478261,15,92,10,23,1,1,25315789473,7.807354922057568,True,2.0,2.0,0.0
654,0a9d614009139236f198ddb4759a498cen5ix,1.0,3,4,2,4,3,1,896894736843,2.0,True,4.0,1.0,0.0
655,11a38554244f3c14de043aaf52345c35jjqvo,11.0,96,226,5,26,87,1,27105263158,8.159871336778439,True,11.0,3.0,0.0
656,11b1859aaf7fa93818baa76007cf7207d8uwy,1.0,2,2,2,2,2,1,1679947368421,1.0,True,3.0,0.0,0.0
657,1456b44d8b2b16cd94278137269ceb11ns7wy,1.0,8,8,1,8,7,1,673421052631,3.0,True,0.0,0.0,0.0
658,14bcf558addd6e6f2818ab2bda7dc679jqoon,2.25,22,32,2,16,8,1,155526315790,5.1699250014423095,True,2.0,1.0,0.0
659,14fe3602f049d4574cdbdef13789647dsgtqy,1.0,1,1,1,1,1,1,88052631579,0.0,True,2.0,0.0,0.0
660,173991472d4ee18932f8514b9d4a9dba7rjqa,3.3333333333333335,8,10,3,3,3,1,185789473685,3.321928094887362,True,1.0,0.0,0.0
661,175a06fdcf622c9455d0a77990b9302dj23ke,4.132596685082873,181,621,40,181,410,1,8684210526,9.54689445988759,True,0.0,0.0,0.0
662,17c87408ee1009887112745797caeb7fwvqfc,3.0,23,32,8,12,19,1,34157894737,5.1699250014423095,True,12.0,0.0,0.0
663,183c4e44d09bc4ab990b957e765af311vlup7,1.6744186046511629,40,62,16,43,4,1,144631578947,6.1699250014423175,True,0.0,1.0,0.0
664,1a764d01d19a1408382ccace87e61c9fndlo9,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,2.0,0.0
665,1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,2.0,2,2,2,1,2,1,13894736843,1.0,True,3.0,1.0,0.0
666,200b548999702c10f8f9fdbae9ce60622owzv,6.928571428571429,129,333,15,112,42,1,5894736842,9.589603563836548,True,1.0,2.0,0.0
667,2012c722a90bc47f1abbc8319d0cea51p7l5b,2.0,2,2,1,1,2,1,6322083568345,1.0,True,18.0,3.0,0.0
668,20662832566daffac929f803f0c236eaperht,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,0.0,0.0
669,21580623ea81c5b0b82aaf74890218e5mio2z,1.0,1,1,1,1,1,1,88052631579,0.0,True,2.0,2.0,0.0
670,22401c4dc0cb1e5d52da01ebb8b2839cdoauo,2.4571428571428573,32,66,8,35,7,1,82947368422,6.426264754702099,True,1.0,2.0,0.0
671,225716d7bdf8f90cb4a4b779c663cea5j9sqp,2.0,2,2,1,1,2,1,10955691442131,1.0,True,1.0,0.0,0.0
672,24284d3fc3334e0adeb6bb95637ca62d6dm96,4.625,44,60,12,16,39,1,86105263158,6.2094533656289554,True,0.0,0.0,0.0
673,25d75fd439571c1d9b946f5ec833786063vom,1.25,4,4,2,4,4,1,3139631578947,2.321928094887362,True,1.0,0.0,0.0
674,2736ee274114e9440463bde9fbffacaa5xky5,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,0.0,0.0
675,28b4c35bd90c81ca959da328806469d493mvj,1.0,1,1,1,1,1,1,88052631579,0.0,True,6.0,1.0,0.0
676,28c0d4c81a22958352aa742f7d74e477qwo51,1.5384615384615385,15,20,4,13,11,1,329157894737,4.321928094887363,True,0.0,0.0,0.0
677,28c9a5ea8aae9fb4f6a755f94cd922361v9ow,18.21461187214612,407,2843,26,219,1196,1,2842105263,11.950781074670855,True,5.0,6.0,0.0
